city,property_type,page_url,location,price,area,beds,baths
Islamabad,House,zameen.com/Property/islamabad_f_7_corner_park_facing_demolish_able_house_is_for_sale-41738423-165-1.html,"F-7, Islamabad",30 Crore,1.5 Kanal,6,7
Islamabad,House,zameen.com/Property/islamabad_f_6_1066_sqyd_an_old_house_is_for_sale_in_f_6-42047142-164-1.html,"F-6, Islamabad",33.5 Crore,2.1 Kanal,6,6
Islamabad,House,zameen.com/Property/f_6_f_6_3_f6_3_very_hot_location_livable_house_is_for_sale-41992212-3301-1.html,"F-6/3, F-6",39 Crore,1.8 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_to_sale_you_can_find_spacious_good_location_house_in_dha_defence_phase_2-43147697-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_good_location_1_kanal_house_for_sale_in_islamabad-43147678-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_affordable_good_location_house_available_for_sale_in_dha_defence_phase_2-43147683-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_to_sale_you_can_find_spacious_good_location_house_in_dha_defence_phase_2-43147666-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_good_location_1_kanal_house_in_dha_defence_phase_2_is_available_for_sale-43147668-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_own_a_good_location_house_in_1_kanal_islamabad-43147670-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_ultra_modern_house__for_sale_with_beautiful_view-42652691-339-1.html,"DHA Defence Phase 2, DHA Defence",8.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/bahria_town_bahria_enclave_10_marla_luxury_house_with_basement_for_sale_in_bahria_enclave_islamabad-42554755-1705-1.html,"Bahria Enclave, Bahria Town",4.75 Crore,10 Marla,7,6
Islamabad,House,zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_d_owner_built_1_kanal_luxury_house_for_sale_in_dha_phase_ii-41013744-3199-1.html,"DHA Phase 2 - Sector D, DHA Defence Phase 2",8.75 Crore,1 Kanal,5,6
Islamabad,House,zameen.com/Property/islamabad_shah_allah_ditta_10_marla_villa_for_sale_in_margalla_hills_islamabad-39949327-8424-1.html,"Shah Allah Ditta, Islamabad",2.4 Crore,10 Marla,4,4
Islamabad,House,zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_g_brand_new_house_available_for_sale_in_dha_phase_2-39714412-3202-1.html,"DHA Phase 2 - Sector G, DHA Defence Phase 2",8.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/islamabad_soan_garden_beautiful_14_marla_furnished_double_storey_house_for_sale_in_soan_garden_islamabad__8_bed-43095360-338-1.html,"Soan Garden, Islamabad",3.8 Crore,14 Marla,6,6
Islamabad,House,zameen.com/Property/bahria_enclave_bahria_enclave_sector_a_10_marla_house_available_for_sale_in_bahria_enclave_sector_a_if_you_hurry-42962049-11970-1.html,"Bahria Enclave - Sector A, Bahria Enclave",5 Crore,10 Marla,5,5
Islamabad,House,zameen.com/Property/d_12_d_12_4_a_great_choice_for_a_prime_location_10_marla_house_available_in_d_12_4-43081723-3157-1.html,"D-12/4, D-12",9.9 Crore,10 Marla,5,5
Islamabad,House,zameen.com/Property/soan_garden_soan_garden_block_a_brand_new_double_unit_house_with_swimming_pool_is_available_for_sale_in_soan_garden-41037955-3491-1.html,"Soan Garden - Block A, Soan Garden",4.25 Crore,12.4 Marla,6,8
Islamabad,House,zameen.com/Property/f_6_f_6_1_house_for_sale_in_f6_islamabad-42580051-3299-1.html,"F-6/1, F-6",26 Crore,1.6 Kanal,10,6
Islamabad,House,zameen.com/Property/kashmir_highway_eighteen_a_stunning_house_is_up_for_grabs_in_eighteen_islamabad-42535585-12602-1.html,"Eighteen, Kashmir Highway",11.3 Crore,1.4 Kanal,8,6
Islamabad,House,zameen.com/Property/kashmir_highway_eighteen_8568_square_feet_house_for_sale_in_eighteen-42535586-12602-1.html,"Eighteen, Kashmir Highway",15.27 Crore,1.9 Kanal,6,6
Islamabad,House,zameen.com/Property/f_8_f_8_3_double_storey__double_unit_with_separate_gate_ways__peace_full_location_house_available_for_sale-42702422-3316-1.html,"F-8/3, F-8",24 Crore,1.2 Kanal,7,8
Islamabad,House,zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_b_1_kanal_elegantly_designed_modern_house_for_sale_in_sector_b_dha_phase_2-42831198-3197-1.html,"DHA Phase 2 - Sector B, DHA Defence Phase 2",9.25 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/islamabad_g_13_house_for_sale_brand_new_house-43116324-330-1.html,"G-13, Islamabad",5.7 Crore,10 Marla,5,6
Islamabad,House,zameen.com/Property/islamabad_g_13_30x60_brand_new_house_for_sale_invester_price_in_g_13-43101807-330-1.html,"G-13, Islamabad",4.55 Crore,8 Marla,6,6
Islamabad,House,zameen.com/Property/islamabad_c_18_5_marla_house_for_sale_in_c_18_islamabad-40081214-3138-1.html,"C-18, Islamabad",1.3 Crore,5 Marla,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_ready_to_buy_a_good_location_house_in_dha_defence_phase_2_islamabad-43147657-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_a_good_location_house_of_1_kanal_in_islamabad-43147658-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_get_in_touch_now_to_buy_a_good_location_house_in_dha_defence_phase_2-43147661-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_good_location_1_kanal_house_for_sale_in_dha_defence_phase_2-43147655-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_good_location_in_dha_defence_phase_2_house_sized_1_kanal_for_sale-43147651-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_good_location_sale_a_house_in_islamabad_prime_location-43147652-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_10_marla_house_for_sale_in_dha_phase_2-40632757-339-1.html,"DHA Defence Phase 2, DHA Defence",4.5 Crore,10 Marla,5,6
Islamabad,House,zameen.com/Property/bahria_enclave_bahria_enclave_sector_b1_your_dream_5_marla_house_is_available_in_bahria_enclave_sector_b1-42754155-11972-1.html,"Bahria Enclave - Sector B1, Bahria Enclave",2.75 Crore,5 Marla,4,5
Islamabad,House,zameen.com/Property/islamabad_park_view_city_5_marla_house_available_for_sale_at_park_view_city-42786884-10933-1.html,"Park View City, Islamabad",2.3 Crore,5 Marla,4,4
Islamabad,House,zameen.com/Property/islamabad_park_view_city_5_marla_house_available_for_sale_at_park_view_city-42785555-10933-1.html,"Park View City, Islamabad",2.3 Crore,5 Marla,4,4
Islamabad,House,zameen.com/Property/bahria_enclave_bahria_enclave_sector_a_10marla_top_location_house_for_sale-42777252-11970-1.html,"Bahria Enclave - Sector A, Bahria Enclave",4.5 Crore,10 Marla,5,5
Islamabad,House,zameen.com/Property/kashmir_highway_eighteen_on_installment_corner_10_marla_golf_course_view_ground_plus_4_story_house_for_sale_in_eighteen_islamabad-43081385-12602-1.html,"Eighteen, Kashmir Highway",7.5 Crore,10 Marla,7,7
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_owner_made_house_not_used_from_3_years_available_for_sale-43070196-339-1.html,"DHA Defence Phase 2, DHA Defence",7.25 Crore,1 Kanal,5,6
Islamabad,House,zameen.com/Property/kashmir_highway_eighteen_on_installments_prime_location_golf_course_view_1_kanal_house_urjently_for_sale_in_cluster_g_in_eighteen_islamabad-42732069-12602-1.html,"Eighteen, Kashmir Highway",10 Crore,1 Kanal,5,6
Islamabad,House,zameen.com/Property/g_13_g_13_1_4_marla_brand_new_corner_house_for_sale-42880984-3337-1.html,"G-13/1, G-13",3.4 Crore,4.4 Marla,4,5
Islamabad,House,zameen.com/Property/g_14_g_14_4_25x40_luxury_brand_new_first_entry_house_for_sale-42606494-3346-1.html,"G-14/4, G-14",2.7 Crore,4.4 Marla,3,5
Islamabad,House,zameen.com/Property/kashmir_highway_eighteen_11991_square_feet_house_in_eighteen_is_available-42535587-12602-1.html,"Eighteen, Kashmir Highway",18.62 Crore,2.7 Kanal,3,3
Islamabad,House,zameen.com/Property/kashmir_highway_eighteen_sale_a_house_in_islamabad_prime_location-42535588-12602-1.html,"Eighteen, Kashmir Highway",28.58 Crore,3.7 Kanal,2,1
Islamabad,House,zameen.com/Property/d_12_d_12_4_4_marla_brand_new_luxury_house_for_sale_in_d_12_4_islamabad-41909120-3157-1.html,"D-12/4, D-12",3.5 Crore,4 Marla,3,4
Islamabad,House,zameen.com/Property/islamabad_bani_gala_brand_new_house_for_sale-42551468-340-1.html,"Bani Gala, Islamabad",80 Lakh,5 Marla,4,6
Islamabad,House,zameen.com/Property/dha_phase_1_sector_f_dha_phase_1_defence_villas_defence_villa_beautiful_location_3_bed_for_sale-37820634-3075-1.html,"DHA Phase 1 - Defence Villas, DHA Phase 1 - Sector F",3.7 Crore,11 Marla,5,6
Islamabad,House,zameen.com/Property/islamabad_soan_garden_26x50_double_storey_house_for_sale_on_prime_location-43121780-338-1.html,"Soan Garden, Islamabad",1.78 Crore,5.8 Marla,6,6
Islamabad,House,zameen.com/Property/islamabad_d_12_good_location_designer_house_for_sale-42080842-160-1.html,"D-12, Islamabad",9 Crore,10.9 Marla,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_book_a_good_location_house_of_1_kanal_in_dha_defence_phase_2_islamabad-43147649-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_become_owner_of_your_good_location_house_today_which_is_centrally_located_in_dha_defence_phase_2_in_islamabad-43147650-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_good_location_house_of_1_kanal_available_for_sale_in_dha_defence_phase_2-43147645-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_you_can_find_a_gorgeous_good_location_house_for_sale_in_dha_defence_phase_2-43147647-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_get_in_touch_now_to_buy_a_good_location_1_kanal_house_in_dha_defence_phase_2-43147644-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_good_location_1_kanal_house_for_sale_in_dha_defence_phase_2_islamabad-43147637-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_one_kanal_beautifully_designer_build_house_in_dha_phase_2__islamabad-42743000-339-1.html,"DHA Defence Phase 2, DHA Defence",8.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/islamabad_e_7_modern_brand_new_swimming_pool_house_is_for_sale-42032050-343-1.html,"E-7, Islamabad",58 Crore,1.6 Kanal,6,7
Islamabad,House,zameen.com/Property/islamabad_bani_gala_15_marla_brand_new_house_with_dam_and_maragalla_hills_view-42734145-340-1.html,"Bani Gala, Islamabad",4.5 Crore,15 Marla,5,6
Islamabad,House,zameen.com/Property/islamabad_f_6_beautiful_house_prime_location_best_opportunity-40948017-164-1.html,"F-6, Islamabad",25.75 Crore,1.7 Kanal,5,6
Islamabad,House,zameen.com/Property/islamabad_f_8_f_8_house_available_for_sale_-42695702-166-1.html,"F-8, Islamabad",40 Crore,1.8 Kanal,5,6
Islamabad,House,zameen.com/Property/soan_garden_soan_garden_block_f_house_for_sale_brand_new-41569255-3496-1.html,"Soan Garden - Block F, Soan Garden",3.75 Crore,1.2 Kanal,4,5
Islamabad,House,zameen.com/Property/g_13_g_13_1_4_4_marla_brand_new_first_entry_luxury_house_for_sale-43074453-3337-1.html,"G-13/1, G-13",3.15 Crore,4.4 Marla,3,5
Islamabad,House,zameen.com/Property/d_12_d_12_1_an_architect_designed_25x50_feet_house_in_d_12_1_for_sale-38630532-3154-1.html,"D-12/1, D-12",4.95 Crore,5 Marla,5,5
Islamabad,House,zameen.com/Property/b_17_mpchs_multi_gardens_8_marla_designer_house_for_sale_in_c1_block_multi_gardens_b17_islamabad-43027977-3115-1.html,"MPCHS - Multi Gardens, B-17",2.35 Crore,8 Marla,5,6
Islamabad,House,zameen.com/Property/islamabad_g_13_modern_35x70_brand_new_house_for_sale_in_g_13-43027508-330-1.html,"G-13, Islamabad",5.8 Crore,10.9 Marla,7,6
Islamabad,House,zameen.com/Property/kashmir_highway_eighteen_house_of_38390_square_feet_in_eighteen_for_sale-42535589-12602-1.html,"Eighteen, Kashmir Highway",50 Crore,8.5 Kanal,6,7
Islamabad,House,zameen.com/Property/islamabad_g_6_brand_new_1600_sq_yds_beautiful_house_is_for_sale-42414994-169-1.html,"G-6, Islamabad",47 Crore,3.2 Kanal,5,6
Islamabad,House,zameen.com/Property/islamabad_f_10_f10_house_for_sale_600sqyrd__very_prime_location-42652528-162-1.html,"F-10, Islamabad",15 Crore,1.2 Kanal,6,6
Islamabad,House,zameen.com/Property/islamabad_d_12_residential_house_for_sale_in_d_12_1-43042817-160-1.html,"D-12, Islamabad",7.7 Crore,8 Marla,4,6
Islamabad,House,zameen.com/Property/soan_garden_soan_garden_block_h_brand_new_6_marla_house_for_sale-42399360-3498-1.html,"Soan Garden - Block H, Soan Garden",2.25 Crore,6 Marla,6,6
Islamabad,House,zameen.com/Property/f_6_f_6_1_ideal_444_square_yards_house_available_in_f_6_1__islamabad-42785597-3299-1.html,"F-6/1, F-6",15 Crore,17.8 Marla,4,4
Islamabad,House,zameen.com/Property/islamabad_f_8_500_square_yards_house_in_stunning_f_8_is_available_for_sale-42685616-166-1.html,"F-8, Islamabad",18 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_affordable_good_location_house_available_for_sale_in_dha_defence_phase_2-43147624-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_good_location_1_kanal_house_is_available_for_sale-43147632-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_good_location_1_kanal_house_for_sale_in_dha_defence_phase_2_islamabad-43147633-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_idyllic_good_location_house_available_in_dha_defence_phase_2_for_sale-43147606-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_own_a_good_location_house_in_1_kanal_islamabad-43147616-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_stunning_good_location_1_kanal_house_in_dha_defence_phase_2_available-43147611-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_centrally_located_good_location_house_available_in_dha_defence_phase_2_for_sale-43147594-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/islamabad_e_7_brand_new_house_with_swimming_pool_lift_single_owner_cda_transfer-42071700-343-1.html,"E-7, Islamabad",60 Crore,1.6 Kanal,6,7
Islamabad,House,zameen.com/Property/bahria_town_bahria_enclave_brand_new_constructed_5_marla_house_front_open_for_sale_in_sector_h-41283334-1705-1.html,"Bahria Enclave, Bahria Town",2.25 Crore,5 Marla,3,4
Islamabad,House,zameen.com/Property/bahria_enclave_bahria_enclave_sector_b1_5_marla_house_for_sale_in_bahria_enclave_sector_b1-42676252-11972-1.html,"Bahria Enclave - Sector B1, Bahria Enclave",2.35 Crore,5 Marla,3,3
Islamabad,House,zameen.com/Property/bahria_garden_city_bahria_garden_city_zone_1_2_kanal_house_in_bahria_garden_city_zone_1_for_sale_at_good_location-42620040-10605-1.html,"Bahria Garden City - Zone 1, Bahria Garden City",11.5 Crore,2 Kanal,5,6
Islamabad,House,zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_g_house_is_available_for_sale_in_dha_phase_2_sector_g-37081298-3202-1.html,"DHA Phase 2 - Sector G, DHA Defence Phase 2",9.1 Crore,1 Kanal,7,8
Islamabad,House,zameen.com/Property/islamabad_g_13_luxury_30x60_brand_new_house_for_sale_in_g_13-43026906-330-1.html,"G-13, Islamabad",4.6 Crore,8 Marla,5,6
Islamabad,House,zameen.com/Property/islamabad_soan_garden_brand_new_double_story_house_for_sale_in_soan_garden_islamabad-42822289-338-1.html,"Soan Garden, Islamabad",4.3 Crore,12 Marla,6,6
Islamabad,House,zameen.com/Property/kashmir_highway_eighteen_eighteen_islamabad_8_kanal_villa_for_sale_on_easy_installments-30079003-12602-1.html,"Eighteen, Kashmir Highway",54 Crore,8 Kanal,7,10
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_1_corner_defence_villa_available_for_sale-41497210-376-1.html,"DHA Defence Phase 1, DHA Defence",3.75 Crore,11 Marla,3,4
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_house_for_sale_in_dha_phase_2-41544734-339-1.html,"DHA Defence Phase 2, DHA Defence",7 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/islamabad_g_6_brand_new_beautiful_1600_sq_yds_house_is_for_sale-42414828-169-1.html,"G-6, Islamabad",47 Crore,3.2 Kanal,6,7
Islamabad,House,zameen.com/Property/islamabad_f_6_ultra_modern_brand_new_executive_house_is_for_sale-42417637-164-1.html,"F-6, Islamabad",1.25 Arab,4 Kanal,8,9
Islamabad,House,zameen.com/Property/islamabad_g_10_gorgeous_3200_square_feet_house_for_sale_available_in_g_10-42785626-167-1.html,"G-10, Islamabad",8 Crore,14.2 Marla,6,6
Islamabad,House,zameen.com/Property/i_8_i_8_4_a_stunning_house_is_up_for_grabs_in_i_8_4_islamabad-42681961-3444-1.html,"I-8/4, I-8",15 Crore,1.2 Kanal,7,6
Islamabad,House,zameen.com/Property/islamabad_pechs_house_is_available_for_sale-37263635-333-1.html,"PECHS, Islamabad",6.5 Crore,1.1 Kanal,8,8
Islamabad,House,zameen.com/Property/islamabad_mumtaz_city_21_76_marla_house_is_available_for_sale-40009157-3464-1.html,"Mumtaz City, Islamabad",6.5 Crore,1.1 Kanal,7,7
Islamabad,House,zameen.com/Property/mpchs_multi_gardens_mpchs_block_b_one_kanal_corner_house_9_beds__front_of_markaz-43119076-3117-1.html,"MPCHS - Block B, MPCHS - Multi Gardens",6 Crore,1 Kanal,9,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_become_owner_of_your_good_location_house_today_which_is_centrally_located_in_dha_defence_phase_2_in_islamabad-43147605-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_centrally_located_good_location_house_in_dha_defence_phase_2_is_available_for_sale-43147578-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_good_location_1_kanal_house_for_sale_in_the_perfect_location_of_dha_defence_phase_2-43147585-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_get_in_touch_now_to_buy_a_good_location_house_in_islamabad-43147588-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_ideal_good_location_house_is_available_for_sale_in_islamabad-43147575-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_prominently_located_good_location_1_kanal_house_available_in_dha_defence_phase_2-43147574-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,6,6
